shipment_id,origin_city,destination_city,expected_duration,delivery_duration,delay_flag
SHP_0001977,Bandung,Makassar,4,3,0
SHP_0001978,Denpasar,Surabaya,4,5,0
SHP_0001979,Balikpapan,Denpasar,5,6,0
SHP_0001980,Bandung,Denpasar,3,2,0
SHP_0001981,Makassar,Balikpapan,2,2,0
SHP_0001982,Surabaya,Semarang,3,3,0
SHP_0001983,Surabaya,Bandung,5,5,0
SHP_0001984,Denpasar,Balikpapan,3,4,0
SHP_0001985,Jakarta,Medan,2,1,0
SHP_0001986,Makassar,Jakarta,5,6,0
SHP_0001987,Denpasar,Medan,3,4,0
SHP_0001988,Semarang,Jakarta,2,3,0
SHP_0001989,Makassar,Bandung,4,3,0
SHP_0001990,Surabaya,Jakarta,5,4,0
SHP_0001991,Bandung,Jakarta,4,5,0
SHP_0001992,Bandung,Medan,2,2,0
SHP_0001993,Semarang,Surabaya,1,2,0
SHP_0001994,Denpasar,Surabaya,2,3,0
SHP_0001995,Balikpapan,Denpasar,2,1,0
SHP_0001996,Surabaya,Medan,1,1,0
SHP_0001997,Bandung,Semarang,5,6,0
SHP_0001998,Makassar,Balikpapan,5,5,0
SHP_0001999,Surabaya,Medan,2,3,0
SHP_0002000,Makassar,Balikpapan,5,8,1
SHP_0002001,Surabaya,Balikpapan,5,5,0
SHP_0002002,Denpasar,Semarang,2,3,1
SHP_0002003,Medan,Surabaya,1,4,1
SHP_0002004,Bandung,Denpasar,1,1,0
SHP_0002005,Balikpapan,Denpasar,4,5,1
SHP_0002006,Bandung,Balikpapan,3,3,0
SHP_0002007,Jakarta,Makassar,2,3,0
SHP_0002008,Makassar,Surabaya,5,6,0
SHP_0002009,Balikpapan,Jakarta,3,4,0
SHP_0002010,Semarang,Denpasar,3,2,0
SHP_0002011,Semarang,Surabaya,4,5,1
SHP_0002012,Medan,Jakarta,2,3,0
SHP_0002013,Bandung,Balikpapan,3,3,0
SHP_0002014,Denpasar,Makassar,5,5,0
SHP_0002015,Semarang,Medan,3,2,0
SHP_0002016,Surabaya,Medan,1,1,0
SHP_0002017,Jakarta,Denpasar,3,3,0
SHP_0002018,Denpasar,Semarang,4,3,0
SHP_0002019,Medan,Surabaya,2,4,1
SHP_0002020,Medan,Bandung,3,4,1
SHP_0002021,Makassar,Jakarta,3,2,0
SHP_0002022,Denpasar,Medan,1,2,0
SHP_0002023,Surabaya,Semarang,5,6,0
SHP_0002024,Balikpapan,Denpasar,4,5,0
SHP_0002025,Surabaya,Semarang,4,4,0
SHP_0002026,Bandung,Surabaya,4,3,0
SHP_0002027,Jakarta,Semarang,4,5,1
SHP_0002028,Balikpapan,Bandung,3,4,0
SHP_0002029,Makassar,Balikpapan,5,4,0
SHP_0002030,Makassar,Surabaya,1,2,0
SHP_0002031,Bandung,Denpasar,5,5,0
SHP_0002032,Semarang,Bandung,1,2,0
SHP_0002033,Makassar,Bandung,3,4,0
SHP_0002034,Bandung,Balikpapan,5,5,0
SHP_0002035,Jakarta,Denpasar,4,5,0
SHP_0002036,Jakarta,Balikpapan,5,4,0
SHP_0002037,Bandung,Balikpapan,1,2,0
SHP_0002038,Surabaya,Makassar,3,3,0
SHP_0002039,Jakarta,Balikpapan,4,5,0
SHP_0002040,Semarang,Balikpapan,3,3,0
SHP_0002041,Bandung,Semarang,3,3,0
SHP_0002042,Semarang,Surabaya,5,6,0
SHP_0002043,Surabaya,Makassar,5,8,1
SHP_0002044,Bandung,Jakarta,4,4,0
SHP_0002045,Makassar,Balikpapan,3,6,1
SHP_0002046,Balikpapan,Denpasar,2,1,0
SHP_0002047,Denpasar,Bandung,3,3,0
SHP_0002048,Medan,Jakarta,4,5,0
SHP_0002049,Semarang,Denpasar,2,1,0
SHP_0002050,Denpasar,Surabaya,3,4,0
SHP_0002051,Surabaya,Denpasar,1,4,1
SHP_0002052,Balikpapan,Semarang,2,2,0
SHP_0002053,Denpasar,Semarang,3,2,0
SHP_0002054,Balikpapan,Surabaya,5,6,1
SHP_0002055,Balikpapan,Denpasar,4,6,1
SHP_0002056,Surabaya,Balikpapan,3,5,1
SHP_0002057,Jakarta,Denpasar,5,4,0
SHP_0002058,Semarang,Surabaya,3,2,0
SHP_0002059,Semarang,Balikpapan,1,1,0
SHP_0002060,Medan,Surabaya,5,6,0
SHP_0002061,Denpasar,Bandung,5,5,0
SHP_0002062,Semarang,Surabaya,5,8,1
SHP_0002063,Makassar,Semarang,1,1,0
SHP_0002064,Jakarta,Medan,1,1,0
SHP_0002065,Jakarta,Makassar,1,1,0
SHP_0002066,Jakarta,Medan,3,2,0
SHP_0002067,Bandung,Makassar,5,6,0
SHP_0002068,Denpasar,Semarang,5,5,0
SHP_0002069,Jakarta,Surabaya,5,6,1
SHP_0002070,Bandung,Jakarta,1,1,0
SHP_0002071,Balikpapan,Surabaya,2,2,0
SHP_0002072,Bandung,Jakarta,1,1,0
SHP_0002073,Denpasar,Jakarta,5,6,0
SHP_0002074,Medan,Balikpapan,2,1,0
SHP_0002075,Jakarta,Makassar,2,2,0
SHP_0002076,Medan,Denpasar,5,4,0
SHP_0002077,Semarang,Denpasar,5,5,0
SHP_0002078,Medan,Balikpapan,3,4,0
SHP_0002079,Balikpapan,Denpasar,5,5,0
SHP_0002080,Makassar,Bandung,1,4,1
SHP_0002081,Bandung,Balikpapan,3,2,0
SHP_0002082,Denpasar,Bandung,5,4,0
SHP_0002083,Denpasar,Bandung,2,3,1
SHP_0002084,Makassar,Jakarta,2,3,0
SHP_0002085,Balikpapan,Jakarta,3,4,0
SHP_0002086,Jakarta,Denpasar,4,3,0
SHP_0002087,Makassar,Balikpapan,2,3,0
SHP_0002088,Semarang,Denpasar,3,5,1
SHP_0002089,Denpasar,Makassar,1,2,0
SHP_0002090,Makassar,Denpasar,1,1,0
SHP_0002091,Semarang,Medan,2,3,0
SHP_0002092,Makassar,Surabaya,5,5,0
SHP_0002093,Medan,Jakarta,4,5,1
SHP_0002094,Medan,Bandung,1,2,0
SHP_0002095,Jakarta,Surabaya,3,4,1
SHP_0002096,Balikpapan,Jakarta,5,6,1
SHP_0002097,Surabaya,Jakarta,1,3,1
SHP_0002098,Denpasar,Surabaya,2,1,0
SHP_0002099,Bandung,Semarang,5,6,0
SHP_0002100,Medan,Semarang,2,3,0
SHP_0002101,Balikpapan,Surabaya,1,2,0
SHP_0002102,Bandung,Jakarta,3,4,1
SHP_0002103,Jakarta,Balikpapan,1,1,0
SHP_0002104,Medan,Bandung,5,6,1
SHP_0002105,Makassar,Bandung,5,6,0
SHP_0002106,Medan,Semarang,4,3,0
SHP_0002107,Medan,Jakarta,4,4,0
SHP_0002108,Jakarta,Denpasar,2,2,0
SHP_0002109,Balikpapan,Denpasar,5,5,0
SHP_0002110,Semarang,Surabaya,2,3,0
SHP_0002111,Semarang,Jakarta,2,2,0
SHP_0002112,Balikpapan,Bandung,3,6,1
SHP_0002113,Denpasar,Balikpapan,4,3,0
SHP_0002114,Balikpapan,Jakarta,2,1,0
SHP_0002115,Bandung,Denpasar,2,3,0
SHP_0002116,Semarang,Denpasar,4,4,0
SHP_0002117,Semarang,Surabaya,1,2,1
SHP_0002118,Balikpapan,Denpasar,4,3,0
SHP_0002119,Jakarta,Semarang,1,2,0
SHP_0002120,Medan,Semarang,1,2,0
SHP_0002121,Denpasar,Semarang,5,5,0
SHP_0002122,Makassar,Bandung,5,5,0
SHP_0002123,Bandung,Semarang,4,3,0
SHP_0002124,Surabaya,Medan,3,4,0
SHP_0002125,Makassar,Bandung,1,2,0
SHP_0002126,Denpasar,Makassar,2,4,1
SHP_0002127,Medan,Semarang,1,2,1
SHP_0002128,Medan,Denpasar,3,2,0
SHP_0002129,Balikpapan,Semarang,3,2,0
SHP_0002130,Surabaya,Makassar,2,2,0
SHP_0002131,Denpasar,Surabaya,1,2,1
SHP_0002132,Surabaya,Semarang,4,5,0
SHP_0002133,Surabaya,Semarang,3,4,0
SHP_0002134,Medan,Denpasar,4,3,0
SHP_0002135,Bandung,Semarang,4,5,0
SHP_0002136,Makassar,Jakarta,5,5,0
SHP_0002137,Surabaya,Makassar,5,5,0
SHP_0002138,Makassar,Balikpapan,5,4,0
SHP_0002139,Surabaya,Semarang,1,1,0
SHP_0002140,Surabaya,Makassar,1,3,1
SHP_0002141,Denpasar,Balikpapan,4,3,0
SHP_0002142,Medan,Surabaya,4,7,1
SHP_0002143,Denpasar,Medan,3,4,0
SHP_0002144,Semarang,Denpasar,2,2,0
SHP_0002145,Denpasar,Bandung,3,5,1
SHP_0002146,Bandung,Makassar,1,2,1
SHP_0002147,Jakarta,Denpasar,1,2,0
SHP_0002148,Bandung,Medan,2,2,0
SHP_0002149,Makassar,Denpasar,2,2,0
SHP_0002150,Surabaya,Medan,5,5,0
SHP_0002151,Makassar,Denpasar,2,2,0
SHP_0002152,Semarang,Jakarta,4,5,1
SHP_0002153,Surabaya,Medan,3,3,0
SHP_0002154,Makassar,Balikpapan,3,3,0
SHP_0002155,Semarang,Surabaya,1,2,0
SHP_0002156,Semarang,Makassar,1,3,1
SHP_0002157,Medan,Bandung,1,2,1
SHP_0002158,Jakarta,Semarang,5,6,0
SHP_0002159,Jakarta,Denpasar,1,2,0
SHP_0002160,Denpasar,Balikpapan,1,1,0
SHP_0002161,Surabaya,Jakarta,2,3,0
SHP_0002162,Denpasar,Semarang,5,6,0
SHP_0002163,Medan,Makassar,5,8,1
SHP_0002164,Jakarta,Surabaya,4,5,0
SHP_0002165,Balikpapan,Semarang,3,3,0
SHP_0002166,Bandung,Balikpapan,1,4,1
SHP_0002167,Semarang,Jakarta,2,1,0
SHP_0002168,Surabaya,Semarang,4,7,1
SHP_0002169,Surabaya,Medan,5,4,0
SHP_0002170,Semarang,Surabaya,5,6,0
SHP_0002171,Bandung,Balikpapan,5,6,1
SHP_0002172,Balikpapan,Makassar,3,4,0
SHP_0002173,Denpasar,Balikpapan,1,1,0
SHP_0002174,Semarang,Bandung,1,2,1
SHP_0002175,Surabaya,Makassar,3,2,0
SHP_0002176,Medan,Bandung,1,2,0
SHP_0002177,Semarang,Denpasar,2,3,0
SHP_0002178,Medan,Surabaya,4,4,0
SHP_0002179,Jakarta,Surabaya,5,6,1
SHP_0002180,Denpasar,Semarang,1,2,0
SHP_0002181,Makassar,Denpasar,2,2,0
SHP_0002182,Balikpapan,Surabaya,4,4,0
SHP_0002183,Makassar,Denpasar,3,6,1
SHP_0002184,Makassar,Medan,1,1,0
SHP_0002185,Jakarta,Denpasar,1,1,0
SHP_0002186,Balikpapan,Bandung,1,1,0
SHP_0002187,Balikpapan,Surabaya,3,3,0
SHP_0002188,Balikpapan,Semarang,4,5,0
SHP_0002189,Makassar,Denpasar,5,4,0
SHP_0002190,Jakarta,Semarang,1,4,1
SHP_0002191,Denpasar,Bandung,1,1,0
SHP_0002192,Jakarta,Denpasar,5,6,0
SHP_0002193,Bandung,Medan,1,1,0
SHP_0002194,Surabaya,Makassar,5,6,0
SHP_0002195,Denpasar,Medan,2,1,0
SHP_0002196,Semarang,Bandung,5,5,0
SHP_0002197,Semarang,Balikpapan,4,3,0
SHP_0002198,Denpasar,Makassar,2,3,0
SHP_0002199,Semarang,Makassar,2,3,0
SHP_0002200,Medan,Surabaya,3,3,0
SHP_0002201,Semarang,Bandung,2,3,0
SHP_0002202,Medan,Jakarta,2,2,0
SHP_0002203,Makassar,Bandung,5,7,1
SHP_0002204,Surabaya,Makassar,4,4,0
SHP_0002205,Bandung,Makassar,2,3,1
SHP_0002206,Balikpapan,Makassar,4,3,0
SHP_0002207,Balikpapan,Jakarta,1,3,1
SHP_0002208,Medan,Denpasar,5,5,0
SHP_0002209,Jakarta,Denpasar,3,2,0
SHP_0002210,Surabaya,Makassar,5,5,0
SHP_0002211,Makassar,Jakarta,2,3,0
SHP_0002212,Bandung,Medan,5,4,0
SHP_0002213,Denpasar,Bandung,1,2,0
SHP_0002214,Bandung,Makassar,4,7,1
SHP_0002215,Balikpapan,Surabaya,3,3,0
SHP_0002216,Surabaya,Medan,3,2,0
SHP_0002217,Denpasar,Medan,2,3,0
SHP_0002218,Bandung,Medan,2,2,0
SHP_0002219,Surabaya,Denpasar,5,6,1
SHP_0002220,Jakarta,Balikpapan,2,3,0
SHP_0002221,Makassar,Balikpapan,2,1,0
SHP_0002222,Jakarta,Denpasar,3,3,0
SHP_0002223,Bandung,Balikpapan,2,4,1
SHP_0002224,Makassar,Medan,5,4,0
SHP_0002225,Denpasar,Medan,2,3,0
SHP_0002226,Balikpapan,Denpasar,1,2,1
SHP_0002227,Balikpapan,Semarang,1,2,0
SHP_0002228,Medan,Bandung,5,4,0
SHP_0002229,Bandung,Balikpapan,1,1,0
SHP_0002230,Balikpapan,Semarang,3,4,0
SHP_0002231,Bandung,Semarang,4,6,1
SHP_0002232,Semarang,Bandung,5,5,0
SHP_0002233,Medan,Surabaya,2,2,0
SHP_0002234,Medan,Bandung,3,2,0
SHP_0002235,Balikpapan,Makassar,1,2,0
SHP_0002236,Bandung,Denpasar,2,3,1
SHP_0002237,Denpasar,Jakarta,2,3,0
SHP_0002238,Medan,Makassar,5,4,0
SHP_0002239,Semarang,Medan,5,4,0
SHP_0002240,Surabaya,Medan,3,3,0
SHP_0002241,Denpasar,Jakarta,4,3,0
SHP_0002242,Jakarta,Balikpapan,4,4,0
SHP_0002243,Bandung,Medan,1,1,0
SHP_0002244,Medan,Semarang,4,5,0
SHP_0002245,Makassar,Semarang,4,6,1
SHP_0002246,Bandung,Makassar,3,4,0
SHP_0002247,Semarang,Surabaya,4,4,0
SHP_0002248,Balikpapan,Makassar,1,1,0
SHP_0002249,Surabaya,Jakarta,2,1,0
SHP_0002250,Semarang,Denpasar,5,4,0
SHP_0002251,Jakarta,Makassar,5,5,0
SHP_0002252,Semarang,Denpasar,4,5,0
SHP_0002253,Bandung,Denpasar,2,1,0
SHP_0002254,Semarang,Medan,5,8,1
SHP_0002255,Medan,Denpasar,3,3,0
SHP_0002256,Denpasar,Balikpapan,3,2,0
SHP_0002257,Bandung,Makassar,1,2,0
SHP_0002258,Makassar,Medan,4,5,1
SHP_0002259,Balikpapan,Semarang,1,2,0
SHP_0002260,Bandung,Balikpapan,1,2,0
SHP_0002261,Balikpapan,Makassar,5,8,1
SHP_0002262,Makassar,Jakarta,5,4,0
SHP_0002263,Jakarta,Bandung,3,3,0
SHP_0002264,Jakarta,Medan,2,3,0
SHP_0002265,Makassar,Surabaya,2,1,0
SHP_0002266,Semarang,Jakarta,4,5,0
SHP_0002267,Semarang,Bandung,2,3,0
SHP_0002268,Semarang,Makassar,5,8,1
SHP_0002269,Medan,Bandung,4,4,0
SHP_0002270,Surabaya,Bandung,5,6,0
SHP_0002271,Denpasar,Semarang,3,6,1
SHP_0002272,Balikpapan,Jakarta,5,8,1
SHP_0002273,Makassar,Semarang,2,2,0
SHP_0002274,Bandung,Medan,3,2,0
SHP_0002275,Balikpapan,Medan,4,5,0
SHP_0002276,Balikpapan,Denpasar,2,5,1
SHP_0002277,Jakarta,Makassar,4,5,1
SHP_0002278,Surabaya,Denpasar,1,1,0
SHP_0002279,Bandung,Denpasar,3,6,1
SHP_0002280,Semarang,Makassar,5,6,0
SHP_0002281,Balikpapan,Jakarta,4,4,0
SHP_0002282,Bandung,Jakarta,4,4,0
SHP_0002283,Denpasar,Semarang,3,3,0
SHP_0002284,Surabaya,Medan,5,4,0
SHP_0002285,Bandung,Medan,3,2,0
SHP_0002286,Makassar,Bandung,2,5,1
SHP_0002287,Jakarta,Denpasar,5,4,0
SHP_0002288,Bandung,Semarang,1,1,0
SHP_0002289,Bandung,Surabaya,5,6,0
SHP_0002290,Denpasar,Bandung,2,2,0
SHP_0002291,Bandung,Jakarta,5,8,1
SHP_0002292,Surabaya,Medan,5,6,0
SHP_0002293,Makassar,Semarang,5,6,0
SHP_0002294,Balikpapan,Surabaya,3,4,0
SHP_0002295,Medan,Denpasar,3,5,1
SHP_0002296,Bandung,Medan,4,3,0
SHP_0002297,Denpasar,Makassar,1,2,0
SHP_0002298,Bandung,Denpasar,1,2,0
SHP_0002299,Semarang,Jakarta,2,2,0
SHP_0002300,Jakarta,Medan,2,3,0
SHP_0002301,Bandung,Medan,3,5,1
SHP_0002302,Surabaya,Medan,5,4,0
SHP_0002303,Bandung,Surabaya,3,4,0
SHP_0002304,Balikpapan,Medan,5,6,1
SHP_0002305,Medan,Jakarta,5,6,0
SHP_0002306,Makassar,Bandung,4,5,0
SHP_0002307,Jakarta,Bandung,5,6,1
SHP_0002308,Bandung,Makassar,1,3,1
SHP_0002309,Balikpapan,Jakarta,2,2,0
SHP_0002310,Bandung,Medan,5,5,0
SHP_0002311,Jakarta,Denpasar,1,2,1
SHP_0002312,Makassar,Denpasar,2,1,0
SHP_0002313,Medan,Makassar,1,4,1
SHP_0002314,Semarang,Bandung,3,2,0
SHP_0002315,Semarang,Bandung,4,5,0
SHP_0002316,Bandung,Medan,1,1,0
SHP_0002317,Denpasar,Semarang,3,4,0
SHP_0002318,Medan,Jakarta,2,3,1
SHP_0002319,Jakarta,Denpasar,2,3,0
SHP_0002320,Semarang,Medan,5,8,1
SHP_0002321,Denpasar,Makassar,3,4,1
SHP_0002322,Medan,Jakarta,4,4,0
SHP_0002323,Jakarta,Medan,5,6,0
SHP_0002324,Denpasar,Semarang,2,2,0
SHP_0002325,Bandung,Balikpapan,2,1,0
SHP_0002326,Bandung,Medan,5,6,0
SHP_0002327,Surabaya,Balikpapan,2,3,0
SHP_0002328,Jakarta,Balikpapan,3,3,0
SHP_0002329,Jakarta,Surabaya,5,7,1
SHP_0002330,Medan,Semarang,5,7,1
SHP_0002331,Denpasar,Jakarta,2,3,0
SHP_0002332,Medan,Semarang,3,4,0
SHP_0002333,Makassar,Semarang,4,3,0
SHP_0002334,Semarang,Denpasar,2,2,0
SHP_0002335,Medan,Surabaya,3,3,0
SHP_0002336,Medan,Balikpapan,5,4,0
SHP_0002337,Balikpapan,Medan,4,4,0
SHP_0002338,Bandung,Denpasar,3,4,0
SHP_0002339,Makassar,Denpasar,3,4,0
SHP_0002340,Medan,Makassar,5,7,1
SHP_0002341,Jakarta,Denpasar,1,2,0
SHP_0002342,Denpasar,Makassar,2,3,1
SHP_0002343,Denpasar,Semarang,1,2,0
SHP_0002344,Denpasar,Makassar,3,4,1
SHP_0002345,Jakarta,Semarang,4,3,0
SHP_0002346,Bandung,Surabaya,5,4,0
SHP_0002347,Bandung,Medan,1,1,0
SHP_0002348,Denpasar,Balikpapan,4,3,0
SHP_0002349,Semarang,Bandung,1,1,0
SHP_0002350,Bandung,Surabaya,2,3,0
SHP_0002351,Jakarta,Medan,2,1,0
SHP_0002352,Denpasar,Jakarta,5,4,0
SHP_0002353,Surabaya,Bandung,2,5,1
SHP_0002354,Jakarta,Medan,3,3,0
SHP_0002355,Makassar,Surabaya,4,4,0
SHP_0002356,Semarang,Surabaya,4,4,0
SHP_0002357,Jakarta,Makassar,3,2,0
SHP_0002358,Jakarta,Balikpapan,1,2,0
SHP_0002359,Semarang,Surabaya,1,4,1
SHP_0002360,Bandung,Denpasar,2,1,0
SHP_0002361,Medan,Jakarta,1,2,0
SHP_0002362,Balikpapan,Jakarta,5,6,0
SHP_0002363,Medan,Bandung,3,4,1
SHP_0002364,Surabaya,Jakarta,3,3,0
SHP_0002365,Bandung,Balikpapan,5,4,0
SHP_0002366,Balikpapan,Medan,1,2,0
SHP_0002367,Denpasar,Semarang,3,3,0
SHP_0002368,Bandung,Jakarta,2,2,0
SHP_0002369,Denpasar,Surabaya,2,4,1
SHP_0002370,Surabaya,Makassar,5,6,1
SHP_0002371,Surabaya,Makassar,3,2,0
SHP_0002372,Semarang,Jakarta,4,3,0
SHP_0002373,Bandung,Jakarta,1,1,0
SHP_0002374,Medan,Bandung,1,1,0
SHP_0002375,Bandung,Semarang,1,1,0
SHP_0002376,Bandung,Jakarta,2,3,0
SHP_0002377,Makassar,Jakarta,2,2,0
SHP_0002378,Surabaya,Medan,3,2,0
SHP_0002379,Jakarta,Makassar,2,3,0
SHP_0002380,Makassar,Bandung,1,2,0
SHP_0002381,Surabaya,Jakarta,5,5,0
SHP_0002382,Denpasar,Semarang,3,4,0
SHP_0002383,Makassar,Medan,4,6,1
SHP_0002384,Balikpapan,Surabaya,2,3,0
SHP_0002385,Jakarta,Surabaya,5,8,1
SHP_0002386,Denpasar,Medan,3,2,0
SHP_0002387,Semarang,Bandung,5,4,0
SHP_0002388,Jakarta,Semarang,3,3,0
SHP_0002389,Makassar,Jakarta,2,1,0
SHP_0002390,Surabaya,Medan,5,4,0
SHP_0002391,Medan,Balikpapan,1,2,1
SHP_0002392,Denpasar,Makassar,5,5,0
SHP_0002393,Balikpapan,Makassar,4,5,0
SHP_0002394,Denpasar,Semarang,2,3,0
SHP_0002395,Semarang,Jakarta,3,5,1
SHP_0002396,Denpasar,Semarang,4,3,0
SHP_0002397,Denpasar,Bandung,2,1,0
SHP_0002398,Medan,Semarang,2,2,0
SHP_0002399,Bandung,Surabaya,1,1,0
SHP_0002400,Makassar,Jakarta,5,7,1
SHP_0002401,Semarang,Bandung,5,8,1
SHP_0002402,Denpasar,Bandung,1,4,1
SHP_0002403,Denpasar,Semarang,1,3,1
SHP_0002404,Balikpapan,Bandung,2,2,0
SHP_0002405,Makassar,Bandung,5,6,0
SHP_0002406,Balikpapan,Medan,3,2,0
SHP_0002407,Bandung,Denpasar,1,2,0
SHP_0002408,Jakarta,Makassar,5,5,0
SHP_0002409,Bandung,Semarang,1,2,0
SHP_0002410,Semarang,Bandung,2,3,1
SHP_0002411,Makassar,Jakarta,1,1,0
SHP_0002412,Jakarta,Denpasar,5,4,0
SHP_0002413,Denpasar,Jakarta,3,4,0
SHP_0002414,Denpasar,Semarang,5,4,0
SHP_0002415,Denpasar,Makassar,1,4,1
SHP_0002416,Balikpapan,Surabaya,5,6,0
SHP_0002417,Medan,Bandung,1,1,0
SHP_0002418,Makassar,Jakarta,4,5,0
SHP_0002419,Denpasar,Jakarta,5,8,1
SHP_0002420,Medan,Bandung,2,3,0
SHP_0002421,Bandung,Balikpapan,5,4,0
SHP_0002422,Balikpapan,Makassar,1,1,0
SHP_0002423,Semarang,Surabaya,2,3,0
SHP_0002424,Jakarta,Denpasar,1,1,0
SHP_0002425,Semarang,Medan,3,3,0
SHP_0002426,Surabaya,Makassar,1,1,0
SHP_0002427,Balikpapan,Medan,4,4,0
SHP_0002428,Bandung,Denpasar,1,2,0
SHP_0002429,Surabaya,Bandung,1,2,0
SHP_0002430,Semarang,Medan,4,3,0
SHP_0002431,Balikpapan,Bandung,5,4,0
SHP_0002432,Jakarta,Balikpapan,1,3,1
SHP_0002433,Makassar,Jakarta,2,2,0
SHP_0002434,Balikpapan,Makassar,2,3,0
SHP_0002435,Medan,Makassar,3,4,1
SHP_0002436,Denpasar,Semarang,5,4,0
SHP_0002437,Bandung,Surabaya,5,4,0
SHP_0002438,Makassar,Denpasar,2,4,1
SHP_0002439,Medan,Jakarta,2,5,1
SHP_0002440,Balikpapan,Semarang,3,4,1
SHP_0002441,Balikpapan,Surabaya,4,5,0
SHP_0002442,Surabaya,Jakarta,5,5,0
SHP_0002443,Semarang,Bandung,1,1,0
SHP_0002444,Jakarta,Balikpapan,1,2,0
SHP_0002445,Jakarta,Makassar,3,4,0
SHP_0002446,Bandung,Jakarta,5,8,1
SHP_0002447,Jakarta,Semarang,2,3,0
SHP_0002448,Denpasar,Semarang,3,5,1
SHP_0002449,Jakarta,Bandung,4,4,0
SHP_0002450,Makassar,Denpasar,2,2,0
SHP_0002451,Denpasar,Surabaya,3,3,0
SHP_0002452,Makassar,Semarang,3,4,0
SHP_0002453,Balikpapan,Denpasar,4,6,1
SHP_0002454,Balikpapan,Jakarta,3,4,0
SHP_0002455,Surabaya,Bandung,1,4,1
SHP_0002456,Jakarta,Denpasar,5,6,0
SHP_0002457,Surabaya,Balikpapan,4,4,0
SHP_0002458,Denpasar,Balikpapan,2,3,0
SHP_0002459,Jakarta,Bandung,5,6,0
SHP_0002460,Surabaya,Makassar,1,1,0
SHP_0002461,Bandung,Semarang,1,1,0
SHP_0002462,Bandung,Medan,4,6,1
SHP_0002463,Medan,Jakarta,3,5,1
SHP_0002464,Makassar,Semarang,4,3,0
SHP_0002465,Jakarta,Makassar,5,5,0
SHP_0002466,Makassar,Jakarta,4,5,0
SHP_0002467,Semarang,Surabaya,3,3,0
SHP_0002468,Jakarta,Bandung,3,3,0
SHP_0002469,Surabaya,Denpasar,5,6,0
SHP_0002470,Bandung,Makassar,1,2,0
SHP_0002471,Medan,Jakarta,2,3,0
SHP_0002472,Bandung,Medan,4,5,0
SHP_0002473,Jakarta,Balikpapan,3,4,1
SHP_0002474,Surabaya,Medan,2,4,1
SHP_0002475,Makassar,Jakarta,2,3,0
SHP_0002476,Surabaya,Denpasar,5,8,1
SHP_0002477,Surabaya,Makassar,2,1,0
SHP_0002478,Denpasar,Jakarta,5,5,0
SHP_0002479,Surabaya,Bandung,3,5,1
SHP_0002480,Denpasar,Medan,4,4,0
SHP_0002481,Balikpapan,Makassar,2,4,1
SHP_0002482,Bandung,Medan,5,5,0
SHP_0002483,Balikpapan,Surabaya,4,4,0
SHP_0002484,Makassar,Bandung,2,3,0
SHP_0002485,Makassar,Balikpapan,1,2,0
SHP_0002486,Semarang,Balikpapan,2,1,0
SHP_0002487,Jakarta,Balikpapan,1,2,1
SHP_0002488,Jakarta,Medan,4,5,1
SHP_0002489,Surabaya,Denpasar,2,3,0
SHP_0002490,Jakarta,Makassar,5,5,0
SHP_0002491,Denpasar,Semarang,4,5,0
SHP_0002492,Medan,Surabaya,3,4,0
SHP_0002493,Semarang,Jakarta,1,1,0
SHP_0002494,Denpasar,Bandung,2,3,0
SHP_0002495,Surabaya,Bandung,5,5,0
SHP_0002496,Bandung,Balikpapan,4,4,0
SHP_0002497,Semarang,Medan,4,5,0
SHP_0002498,Makassar,Medan,5,6,0
SHP_0002499,Bandung,Surabaya,2,1,0
SHP_0002500,Jakarta,Bandung,4,3,0
SHP_0002501,Medan,Denpasar,1,1,0
SHP_0002502,Semarang,Bandung,5,4,0
SHP_0002503,Bandung,Balikpapan,1,2,0
SHP_0002504,Denpasar,Medan,1,1,0
SHP_0002505,Makassar,Semarang,3,3,0
SHP_0002506,Semarang,Makassar,5,6,0
SHP_0002507,Bandung,Jakarta,4,5,0
SHP_0002508,Semarang,Jakarta,2,5,1
SHP_0002509,Surabaya,Medan,1,2,0
SHP_0002510,Makassar,Surabaya,5,5,0
SHP_0002511,Medan,Jakarta,4,3,0
SHP_0002512,Balikpapan,Medan,5,4,0
SHP_0002513,Jakarta,Balikpapan,2,3,0
SHP_0002514,Makassar,Bandung,2,1,0
SHP_0002515,Surabaya,Bandung,3,4,0
SHP_0002516,Balikpapan,Jakarta,4,4,0
SHP_0002517,Medan,Semarang,3,3,0
SHP_0002518,Jakarta,Medan,3,2,0
SHP_0002519,Surabaya,Medan,4,4,0
SHP_0002520,Medan,Semarang,2,2,0
SHP_0002521,Makassar,Medan,4,7,1
SHP_0002522,Denpasar,Surabaya,1,1,0
SHP_0002523,Balikpapan,Jakarta,1,4,1
SHP_0002524,Denpasar,Bandung,1,1,0
SHP_0002525,Jakarta,Semarang,1,1,0
SHP_0002526,Denpasar,Makassar,3,4,0
SHP_0002527,Medan,Jakarta,1,3,1
SHP_0002528,Denpasar,Semarang,4,4,0
SHP_0002529,Makassar,Balikpapan,3,4,0
SHP_0002530,Balikpapan,Medan,1,1,0
SHP_0002531,Medan,Bandung,3,5,1
SHP_0002532,Makassar,Semarang,4,7,1
SHP_0002533,Semarang,Bandung,3,3,0
SHP_0002534,Jakarta,Makassar,2,3,0
SHP_0002535,Surabaya,Semarang,2,3,1
